,index_content,word,nature,content_type,index_word
10728,480,颜值,n,pos,7
10735,480,调节,vn,pos,12
10741,480,分量,n,pos,15
10746,480,廉价,n,pos,17
10749,480,性价比,n,pos,19
10760,481,物流,n,pos,2
10761,481,速度,n,pos,3
10766,481,发货,n,pos,5
10769,481,物品,n,pos,6
10775,481,原图,n,pos,10
10779,481,手,n,pos,13
10792,481,外观,n,pos,18
10802,481,值,n,pos,22
10816,482,小可爱,nr,pos,3
10827,483,好歹,n,neg,5
10846,488,主体,n,neg,4
10847,488,用料,n,neg,5
10854,488,小气,n,neg,10
10858,488,泡泡,n,neg,12
10859,488,胶,n,neg,13
10864,488,挡风,n,neg,15
10865,488,镜,ng,neg,16
10873,488,镜片,n,neg,19
10884,488,盔体,n,neg,23
10892,488,整体,n,neg,27
10893,488,深度,ns,neg,28
10897,488,性,n,neg,30
10904,488,小朋友,n,neg,32
10910,488,自行车,n,neg,35
10921,491,东西,ns,neg,2
10925,492,脏东西,n,neg,3
10927,492,螺丝,n,neg,4
10929,492,漆,n,neg,6
10937,492,烂,n,neg,8
10944,493,安全帽,nz,neg,1
10945,493,带子,n,neg,2
10948,493,扣子,n,neg,4
10949,493,上太松,nr,neg,5
10965,494,塑料,n,neg,2
10966,494,硬度,n,neg,3
10970,497,东西,ns,neg,1
10975,497,钱,n,neg,3
10977,497,东西,ns,neg,4
10984,500,垃圾,n,neg,1
10995,502,照片,n,neg,1
10996,502,镜面,n,neg,2
11004,502,太阳,ns,neg,5
11006,502,眼镜,n,neg,6
11009,502,睁不开,n,neg,7
11021,506,普普通通,nz,neg,1
11022,507,感觉,n,neg,1
11028,508,帽子,n,neg,2
11030,508,头顶,n,neg,4
11039,508,棉就,n,neg,6
11049,508,水,n,neg,11
11057,509,镜片,n,neg,1
11061,509,挡风,n,neg,3
11067,509,眼泪,n,neg,6
11068,509,直流,n,neg,7
11073,509,设计,vn,neg,8
11076,510,款式,n,neg,1
11082,510,漆,n,neg,5
11094,511,黑色,n,pos,5
11109,511,汽车,n,pos,12
11114,511,镜片,n,pos,13
11127,512,护目镜,n,pos,2
11131,512,颜色,n,pos,4
11147,512,质感,n,pos,11
11156,514,质感,n,pos,2
11163,515,防撞,vn,pos,2
11166,515,树枝,n,pos,3
11167,515,树叶,n,pos,4
11171,515,飞石,n,pos,6
11174,515,分流,n,pos,8
11175,515,雨水,n,pos,9
11177,515,透气,n,pos,10
11182,515,帽檐,n,pos,13
11192,515,标志,n,pos,17
11198,515,时,n,pos,20
11207,515,头部,n,pos,23
11218,515,物体,n,pos,27
11220,515,头部,n,pos,28
11223,515,缓冲区,n,pos,29
11228,515,外界,n,pos,31
11230,515,头部,n,pos,32
11236,515,摩托车,nz,pos,34
11238,515,道理,n,pos,36
11261,515,头部,n,pos,45
11273,515,行车,n,pos,49
11284,516,速度,n,pos,4
11290,516,力,n,pos,6
11293,518,头,n,pos,1
11298,518,结实,n,pos,3
11301,518,店家,n,pos,5
11302,518,服务态度,n,pos,6
11305,519,宝贝,nr,pos,1
11309,519,样子,n,pos,3
11315,520,表面,n,pos,1
11316,520,磨砂,n,pos,2
11321,520,质感,n,pos,4
11323,520,镜片,n,pos,5
11324,520,全黑,n,pos,6
11328,520,调整,vn,pos,8
11329,520,松紧带,nr,pos,9
11339,520,调整,vn,pos,13
11345,520,棉,n,pos,15
11348,520,头部,n,pos,17
11352,521,东西,ns,pos,1
11360,522,手感,n,pos,1
11361,522,质感,n,pos,2
11367,522,镜片,n,pos,4
11374,522,总体,n,pos,7
11382,522,结实,n,pos,8
11388,522,电车,n,pos,11
11402,524,安全帽,nz,pos,1
11417,535,耳朵,n,neg,4
11419,536,防风,n,neg,1
11422,536,镜面,n,neg,2
11423,536,鼻孔,n,neg,3
11427,538,图片,n,neg,1
11434,539,货,n,neg,3
11438,539,货,n,neg,6
11442,539,小时,n,neg,8
11447,539,问,n,neg,9
11452,539,财务,n,neg,10
11456,539,公司,n,neg,12
11457,541,东西,ns,neg,1
11460,542,瑕疵,n,neg,1
11461,543,发货,n,neg,1
11463,544,太小,n,neg,1
11468,546,树懒,n,neg,1
11469,546,君,nz,neg,2
11482,550,发票,n,neg,1
11484,551,公公,n,pos,1
11485,551,爸,n,pos,2
11493,551,茶色,n,pos,5
11494,551,镜片,n,pos,6
11499,551,两用,n,pos,9
11506,551,款式,n,pos,11
11518,552,习惯性,n,pos,1
11529,552,电动车,n,pos,4
11530,552,时,ng,pos,5
11539,552,颜色,n,pos,7
11556,552,年轻人,n,pos,10
11560,553,电瓶车,n,pos,2
11562,553,时尚,n,pos,3
11563,553,大气,n,pos,4
11570,553,感觉,n,pos,8
11575,553,透气性,n,pos,10
11582,553,想象,n,pos,12
11585,553,太棒了,nr,pos,13
11590,555,电动车,n,pos,2
11595,555,孩子,n,pos,4
11596,555,上学,n,pos,5
11597,555,放学,n,pos,6
11611,555,结实,n,pos,9
11613,555,样子,n,pos,10
11615,555,颜值,n,pos,11
11619,555,奈斯,nrt,pos,12
11624,555,护目镜,n,pos,14
11628,555,风雨,n,pos,16
11632,555,老拉风,nr,pos,18
11635,555,挡风,n,pos,19
11636,555,屏,ng,pos,20
11641,555,雾,n,pos,22
11647,555,大风,n,pos,25
11648,555,降温,n,pos,26
11660,555,腰,n,pos,30
11665,555,腿,n,pos,32
11674,555,老王,nr,pos,35
11675,555,感觉,n,pos,36
11678,555,亲人,n,pos,37
11685,557,原本,n,neg,2
11697,557,夏款,n,neg,6
11704,557,颜色,n,neg,9
11707,557,亮堂,n,neg,10
11709,557,细节,n,neg,11
11720,557,地方,n,neg,16
11721,557,颜色,n,neg,17
11726,557,差点,n,neg,20
11731,557,缝,n,neg,23
11735,557,影响,vn,neg,24
11750,557,镂空,vn,neg,29
11758,557,目的,n,neg,33
11763,557,话,n,neg,34
11765,557,原本,n,neg,35
11771,557,明令,n,neg,37
11789,557,料子,n,neg,46
11797,557,行车,n,neg,48
11801,557,交规,n,neg,50
11804,558,想象,n,pos,1
11812,559,货物,n,pos,1
11836,559,力,n,pos,7
11850,560,货,n,pos,2
11854,560,镜片,n,pos,4
11860,560,颜色,n,pos,7
11863,560,时尚,n,pos,9
11865,560,美观,nz,pos,10
11867,560,外壳,n,pos,11
11869,560,高强度,n,pos,12
11870,560,塑料,n,pos,13
11875,560,设计,vn,pos,15
11879,560,人性化,n,pos,16
11883,560,通气孔,n,pos,17
11887,560,通气孔,n,pos,18
11903,560,性价比,n,pos,25
11915,560,顺丰,nz,pos,31
11923,560,路程,n,pos,36
11933,561,价格,n,pos,2
11937,561,安全性,nr,pos,4
11944,561,夜行,n,pos,7
11945,561,灯,n,pos,8
11948,561,感觉,n,pos,9
11959,561,自营,vn,pos,14
11960,561,店,n,pos,15
11971,562,宝贝,nr,pos,3
11980,563,安全帽,nz,pos,1
11983,563,透气,n,pos,3
12005,564,价格,n,pos,2
12013,564,货物,n,pos,5
12035,571,物流,n,neg,3
12040,571,样子,n,neg,5
12050,572,失望透顶,n,neg,4
12055,576,帽子,n,neg,1
12063,576,安全帽,nz,neg,5
12069,578,胡乱,n,neg,1
12074,578,面罩,n,neg,5
12076,578,变形,n,neg,7
12086,585,漆,n,neg,2
12088,587,评,n,neg,2
12092,587,刮痕,n,neg,3
12093,588,价格,n,neg,1
12099,588,效果,n,neg,4
12106,588,镜片,n,neg,6
12108,588,货,n,neg,7
12112,588,小花,n,neg,9
12116,588,评,n,neg,12
12118,588,镜片,n,neg,13
12129,588,镜片,n,neg,17
12137,589,物流,n,neg,1
12138,589,原因,n,neg,2
12143,589,事,n,neg,5
12147,589,级差,n,neg,6
12152,589,评,n,neg,10
12163,590,感觉,n,pos,1
12167,590,款式,n,pos,2
12176,590,购物,n,pos,4
12177,590,体验,n,pos,5
12184,590,自营,vn,pos,7
12185,590,店,n,pos,8
12188,590,东西,ns,pos,9
12194,590,速度,n,pos,12
12199,591,材质,n,pos,1
12200,591,品质,n,pos,2
12203,591,标志,n,pos,4
12215,592,小巧,n,pos,3
12219,592,尾箱,n,pos,5
12225,592,头,n,pos,6
12234,592,透气,n,pos,10
12248,593,效果,n,pos,6
12277,594,帽子,n,pos,1
12278,594,总体,n,pos,2
12283,594,媳妇,n,pos,3
12289,594,帽子,n,pos,6
12294,594,标志,n,pos,8
12296,595,帽子,n,pos,1
12307,595,帽沿,n,pos,5
12313,595,图,n,pos,8
12316,595,看吧,n,pos,10
12321,596,很漂亮,n,pos,1
12324,596,材质,n,pos,2
12330,596,预期,vn,pos,5
12341,596,卖家,n,pos,9
12342,596,发货,n,pos,10
12345,596,预计,vn,pos,11
12366,597,表面,n,pos,1
12384,597,脑袋,n,pos,8
12388,597,女生,n,pos,9
12390,597,丸子,n,pos,10
12391,597,头,n,pos,11
12394,597,马尾,nrt,pos,13
12400,598,价格,n,pos,1
12406,598,道路,n,pos,5
12410,598,条,n,pos,7
12416,598,颜色,n,pos,8
12426,598,反光板,n,pos,12
12429,598,灯光,n,pos,13
12443,598,板,ng,pos,22
12450,598,经济,n,pos,25
12451,598,实惠,vn,pos,26
12453,598,活动,vn,pos,27
12456,598,价格,n,pos,28
12457,598,美丽,ns,pos,29
12460,598,商城,ns,pos,31
12463,598,国货,n,pos,33
12464,598,精品店,n,pos,34
12480,599,塑料,n,pos,6
12481,599,面罩,n,pos,7
12491,599,整体,n,pos,13
12500,599,风车,n,pos,16
12505,600,颜色,n,pos,1
12508,600,材质,n,pos,3
12515,601,性价比,n,pos,1
12524,601,结实,n,pos,2
12527,601,设计,vn,pos,3
12530,601,时尚,n,pos,4
12536,601,尾灯,n,pos,6
12546,601,出风口,n,pos,9
12549,601,感觉,n,pos,10
12553,601,热,n,pos,12
12562,602,颜值,n,pos,1
12569,603,外观,n,pos,1
12573,603,效果,n,pos,4
12582,603,结实,n,pos,7
12590,603,性价比,n,pos,11
12600,603,老婆,n,pos,14
12610,604,款式,n,pos,2
12616,604,杠杠,n,pos,5
12622,611,灯,n,neg,2
12626,611,按键,n,neg,4
12628,611,自动,vn,neg,5
12656,613,风太,n,neg,3
12664,613,档,n,neg,7
12672,614,垃圾,n,neg,1
12673,614,货,n,neg,2
12688,616,下单,n,neg,1
12693,616,灰色,n,neg,2
12703,616,灰色,n,neg,5
12705,616,垃圾,n,neg,6
12706,617,扣子,n,neg,1
12717,617,明白,nr,neg,7
12718,617,商家,n,neg,8
12725,617,扣子,n,neg,10
12736,619,东西,ns,neg,1
12738,619,活活,vn,neg,3
12742,619,漆,n,neg,5
12747,619,印子,n,neg,7
12756,619,纯手工,n,neg,9
12760,619,瑕疵,n,neg,11
12781,620,物流,n,pos,4
12782,620,速度,n,pos,5
12786,620,货,n,pos,7
12793,620,插曲,n,pos,9
12796,620,售后,n,pos,10
12806,620,购物,n,pos,12
12813,621,颜值,n,pos,3
12817,621,感觉,n,pos,5
12825,621,发货,n,pos,9
12827,621,物流,n,pos,10
12829,621,力,n,pos,11
12840,621,商品,n,pos,13
12841,621,设计,vn,pos,14
12844,621,外观,n,pos,16
12855,621,热情,n,pos,20
12860,621,购物,n,pos,22
12863,622,外观,n,pos,1
12869,622,条,n,pos,4
12871,622,电动车,n,pos,5
12872,622,男,n,pos,6
12875,622,防雨,n,pos,9
12876,622,电瓶车,n,pos,10
12877,622,女士,n,pos,11
12879,622,哈雷,nr,pos,13
12882,622,覆式,n,pos,15
12883,622,安全帽,nz,pos,16
12886,622,半盔,n,pos,19
12889,622,灰色,n,pos,22
12891,622,茶,n,pos,24
12893,622,码,n,pos,26
12901,622,物美,nz,pos,31
12902,622,廉价,n,pos,32
12907,622,款式,n,pos,35
12917,622,灰色,n,pos,39
12922,622,色系,n,pos,41
12925,623,正品,n,pos,1
12927,623,信赖,n,pos,2
12928,623,商家,n,pos,3
12930,623,宝贝,nr,pos,4
12931,623,质感,n,pos,5
12935,623,价格,n,pos,6
12942,625,购物,n,pos,1
12943,625,体验,n,pos,2
12947,625,下单,n,pos,3
12952,625,货,n,pos,6
12955,625,商品,n,pos,7
12957,625,商家,n,pos,9
12988,626,外形,n,pos,2
12995,626,东西,ns,pos,4
12997,626,概率,n,pos,5
13001,626,派上用场,n,pos,7
13004,626,上海,ns,pos,8
13005,626,电动车,n,pos,9
13019,626,价格,n,pos,15
13023,627,茶色,n,pos,1
13024,627,玻璃,n,pos,2
13028,627,颜值,n,pos,3
13034,627,精神,n,pos,6
13039,627,茶色,n,pos,7
13040,627,玻璃,n,pos,8
13044,627,颜值,n,pos,9
13050,627,精神,n,pos,12
13055,627,茶色,n,pos,13
13056,627,玻璃,n,pos,14
13060,627,颜值,n,pos,15
13066,627,精神,n,pos,18
13068,628,帽子,n,pos,1
13070,628,结实,n,pos,2
13087,630,货,n,pos,2
13089,630,时间,n,pos,3
13093,630,感觉,n,pos,6
13100,630,卖家,n,pos,7
13110,630,发货,n,pos,10
13111,630,速度,n,pos,11
13115,630,物流,n,pos,12
13116,630,公司,n,pos,13
13117,630,服务态度,n,pos,14
13122,630,速度,n,pos,16
13132,630,购物,n,pos,19
13135,630,卖家,n,pos,21
13140,631,结实,n,pos,3
13143,631,用料,n,pos,5
13151,632,体验,n,pos,3
13161,632,男女,n,pos,6
13177,633,全盔,n,pos,6
13184,633,口罩,n,pos,9
13199,633,口罩,n,pos,14
13210,634,商品,n,pos,1
13218,634,购物,n,pos,5
13222,640,星,n,neg,1
13226,640,卖家,n,neg,3
13230,640,亮,n,neg,4
13231,640,黑发,n,neg,5
13233,640,磨砂,n,neg,6
13242,640,时间,n,neg,11
13251,640,济南,ns,neg,14
13254,640,济宁,ns,neg,16
13258,640,济南,ns,neg,18
13266,642,设计,vn,neg,1
13277,644,理由,n,neg,1
13295,648,设计部,n,neg,1
13303,652,正品,n,pos,1
13304,652,店铺,n,pos,2
13309,652,态度,n,pos,5
13314,652,购物,n,pos,6
13315,652,过程,n,pos,7
13331,653,卖家,n,pos,1
13346,653,期望值,n,pos,10
13348,653,发货,n,pos,11
13349,653,速度,n,pos,12
13359,653,物流,n,pos,16
13360,653,公司,n,pos,17
13361,653,服务态度,n,pos,18
13366,653,速度,n,pos,20
13373,653,购物,n,pos,23
13374,653,店家,n,pos,24
13377,653,信誉,n,pos,26
13386,653,店,n,pos,29
13388,653,东东,ns,pos,30
13403,654,安全帽,nz,pos,4
13405,654,外观,n,pos,5
13407,654,质感,n,pos,6
13420,654,骑车,n,pos,13
13423,655,儿子,n,pos,1
13426,655,蓝色,n,pos,3
13435,655,眼罩,n,pos,5
13443,655,调节,vn,pos,9
13452,655,儿子,n,pos,11
13463,655,电动车,n,pos,16
13464,655,时,ng,pos,17
13468,655,乐意,n,pos,18
13495,657,评论,n,pos,1
13504,657,发货,n,pos,2
13505,657,时,n,pos,3
13512,657,时,n,pos,6
13527,657,效果,n,pos,11
13533,657,小姐姐,nr,pos,12
13540,657,礼貌,n,pos,13
13542,657,小姐姐,nr,pos,14
13555,657,我会,n,pos,20
13600,658,价格,n,pos,9
13601,658,实惠,vn,pos,10
13617,659,疫情,n,pos,1
13623,659,质感,n,pos,4
13629,659,价钱,n,pos,6
13630,659,一分货,n,pos,7
13636,659,风车,n,pos,9
13646,660,物流,n,pos,2
13670,661,社,n,pos,8
13671,661,车站,n,pos,9
13672,661,路号,n,pos,10
13684,661,情况,n,pos,14
13692,661,情况,n,pos,16
13697,662,下单,n,pos,4
13704,662,广东省,ns,pos,8
13705,662,佛山市,ns,pos,9
13706,662,南海区,ns,pos,10
13708,662,店,n,pos,11
13717,662,毛边,n,pos,14
13724,662,塑料,n,pos,18
13727,663,性能,n,pos,1
13748,664,卖家,n,pos,4
13767,664,预期,vn,pos,11
13769,664,价值,n,pos,12
13771,664,交货,n,pos,13
13772,664,速度,n,pos,14
13782,664,物流,n,pos,18
13783,664,公司,n,pos,19
13788,664,服务态度,n,pos,20
13790,664,交货,n,pos,21
13791,664,速度,n,pos,22
13798,664,购物,n,pos,24
13803,671,价钱,n,neg,2
13804,671,一分货,n,neg,3
13807,674,镜片,n,neg,1
13813,677,商品,n,neg,1
13817,677,商家,n,neg,3
13818,677,服务,vn,neg,4
13823,677,协商,n,neg,7
13827,677,评,n,neg,10
13828,680,东西,ns,pos,1
13839,680,质感,n,pos,5
13841,680,镜子,n,pos,6
13848,680,标志,n,pos,9
13850,680,同类产品,n,pos,10
13875,681,棉,n,pos,7
13876,681,帽子,n,pos,8
13887,681,太棒了,nr,pos,10
13891,681,弟弟,n,pos,11
13913,681,赠品,n,pos,19
13918,681,晒太阳,n,pos,22
13919,681,板,ng,pos,23
13924,681,头部,n,pos,26
13927,681,气孔,n,pos,28
13930,681,人性化,n,pos,29
13945,682,产品,n,pos,5
13946,682,时,n,pos,6
13952,682,产品,n,pos,8
13953,682,外形,n,pos,9
13957,682,时尚,n,pos,11
13961,682,全盔,n,pos,12
13975,682,太紧,nz,pos,17
13984,682,尺寸,n,pos,22
13991,682,全盔,n,pos,24
13993,682,影响,vn,pos,25
13995,682,安全性,nr,pos,26
14004,682,颜色,n,pos,27
14014,682,镜面,n,pos,30
14025,683,物流,n,pos,1
14026,683,发货,n,pos,2
14042,683,活动,vn,pos,8
14044,683,优惠,vn,pos,9
14048,683,实惠,vn,pos,10
14056,683,情侣,n,pos,14
14059,683,结实,n,pos,16
14068,684,卖家,n,pos,2
14073,685,结实,n,pos,2
14075,685,内衬,n,pos,3
14097,686,总体,n,neg,5
14102,686,外观,n,neg,8
14108,686,材质,n,neg,11
14111,686,结实,n,neg,12
14121,686,价格,n,neg,15
14125,686,实惠,vn,neg,17
14127,687,商家,n,pos,1
14128,687,发货,n,pos,2
14131,687,物流,n,pos,3
14140,687,感觉,n,pos,8
14151,687,价格,n,pos,12
14155,687,心怡,nr,pos,14
14157,687,宝贝,nr,pos,15
14159,687,大赞,n,pos,16
14161,687,全,n,pos,17
14167,687,顺祝,nrt,pos,21
14168,687,商祺,nr,pos,22
14180,687,配件,n,pos,27
14186,687,头灯,n,pos,29
14202,687,价格,n,pos,33
14203,687,实惠,vn,pos,34
14207,687,调节,vn,pos,36
14225,689,杠杠,n,pos,1
14228,689,款式,n,pos,2
14231,689,外壳,n,pos,4
14235,689,品牌,n,pos,6
14240,689,宝贝,nr,pos,9
14244,689,美观大方,ns,pos,10
14249,689,结实,n,pos,12
14252,689,颜色,n,pos,14
14270,689,镜片,n,pos,22
14274,689,卡扣,nz,pos,24
14284,689,毛刺,n,pos,28
14301,689,外观,n,pos,37
14306,689,设计,vn,pos,40
14309,689,防风,n,pos,42
14310,689,镜,ng,pos,43
14318,689,影响,vn,pos,45
14319,689,视线,n,pos,46
14324,689,骑车,n,pos,48
14332,689,灰尘,n,pos,50
14334,689,眼睛,n,pos,52
14337,689,骑车,n,pos,54
14344,689,服务,vn,pos,56
14357,690,颜色,n,pos,1
14367,690,反光板,n,pos,5
14369,690,灯光,n,pos,6
14383,690,板,ng,pos,15
14390,690,经济,n,pos,18
14391,690,实惠,vn,pos,19
14393,690,活动,vn,pos,20
14396,690,价格,n,pos,21
14397,690,美丽,ns,pos,22
14400,690,商城,ns,pos,24
14403,690,国货,n,pos,26
14404,690,精品店,n,pos,27
14406,690,谢谢,nr,pos,28
14410,692,电动车,n,pos,2
14411,692,帽子,n,pos,3
14412,692,颜值,n,pos,4
14418,692,竹,ng,pos,6
14419,692,蜻蜓,n,pos,7
14434,692,材质,n,pos,13
14439,692,质感,n,pos,14
14445,692,异味,n,pos,16
14450,692,气孔,n,pos,19
14471,694,手感,n,pos,5
14487,701,评,n,neg,2
14488,701,帽子,n,neg,3
14494,701,看吧,n,neg,5
14496,702,货,n,neg,1
14504,702,差评,n,neg,5
14511,702,评价,n,neg,7
14531,702,菜鸟,n,neg,11
14535,702,电话,n,neg,13
14540,702,商家,n,neg,15
14573,702,垃圾,n,neg,22
14574,702,韵,n,neg,23
14580,703,物流,n,neg,1
14585,703,收货,n,neg,4
14592,703,商家,n,neg,7
14597,703,商家,n,neg,9
14604,703,顾客,nr,neg,12
14615,703,东西,ns,neg,15
14617,703,购物,n,neg,16
14628,703,评,n,neg,21
14630,704,下单,n,neg,1
14631,704,中款,n,neg,2
14638,704,护目镜,n,neg,5
14641,704,下单,n,neg,6
14645,704,评,n,neg,9
14661,706,评,n,neg,2
14664,706,味儿,n,neg,3
14673,707,评,n,neg,2
14675,707,东西,ns,neg,3
14684,707,售后,n,neg,6
14690,708,评,n,neg,2
14700,709,卡扣,nz,neg,1
14701,709,卡,n,neg,2
14705,709,评,n,neg,5
14712,710,护目镜,n,pos,4
14723,710,整体,n,pos,7
14724,710,细节,n,pos,8
14728,710,反光灯,n,pos,10
14730,710,扣绳,n,pos,11
14738,710,颜色,n,pos,14
14752,711,大人,n,pos,2
14762,711,槽,ng,pos,6
14765,711,下巴,n,pos,7
14768,711,保护套,n,pos,9
14774,711,下巴,n,pos,12
14781,711,调整,vn,pos,14
14786,711,点点,n,pos,15
14790,712,设计,vn,pos,1
14796,712,造型,n,pos,3
14806,713,质感,n,pos,1
14812,713,价格,n,pos,4
14817,713,太阳,ns,pos,7
14839,714,气孔,n,pos,7
14849,714,条,n,pos,11
14856,714,价格,n,pos,14
14858,714,实惠,vn,pos,15
14868,715,颜色,n,pos,3
14887,716,结实,n,pos,4
14907,716,眼,n,pos,10
14911,716,女儿,n,pos,12
14931,717,红包,n,pos,6
14944,717,条,n,pos,12
14957,717,气孔,n,pos,19
14963,718,透气,n,pos,3
14968,718,镜片,n,pos,5
14975,718,茶色,n,pos,8
14979,718,心,n,pos,10
14982,718,样式,n,pos,11
14984,718,很漂亮,n,pos,12
14993,719,表面,n,pos,4
14995,719,磨砂,n,pos,5
14999,719,质感,n,pos,6
15007,719,气孔,n,pos,10
15009,719,面罩,n,pos,11
15011,719,阻尼,n,pos,12
15016,719,款式,n,pos,14
15021,719,关键,n,pos,16
15022,719,价格,n,pos,17
15031,719,媳妇,n,pos,21
15034,719,强度,n,pos,23
15037,719,面,n,pos,25
15045,720,货,n,pos,1
15053,720,商家,n,pos,4
15058,720,菜鸟,n,pos,8
15059,720,服务,vn,pos,9
15063,721,帅气,n,pos,1
15065,721,性价比,n,pos,2
15089,721,贼,n,pos,12
15090,721,影响,vn,pos,13
15091,721,发型,vn,pos,14
15096,721,性价比,n,pos,15
15109,722,购物,n,pos,2
15122,723,压头,n,pos,3
15123,723,感觉,n,pos,4
15127,723,价格便宜,n,pos,6
15133,724,卖家,n,pos,1
15147,724,期望值,n,pos,8
15149,724,发货,n,pos,9
15150,724,速度,n,pos,10
15160,724,物流,n,pos,14
15161,724,公司,n,pos,15
15162,724,服务态度,n,pos,16
15167,724,速度,n,pos,18
15174,724,购物,n,pos,21
15176,730,东西,ns,neg,1
15179,730,物流,n,neg,3
15187,730,差评,n,neg,7
15189,731,评,n,neg,2
15190,734,发货,n,pos,1
15196,734,商品,n,pos,4
15201,734,专柜,n,pos,5
15205,734,服务态度,n,pos,7
15212,734,颜色,n,pos,10
15218,734,质感,n,pos,13
15227,734,气,n,pos,19
15241,735,物流,n,pos,1
15244,735,东西,ns,pos,3
15247,735,力,n,pos,4
15249,735,性价比,n,pos,5
15261,735,实体店,n,pos,7
15264,735,颜色,n,pos,8
15271,735,宝贝,nr,pos,11
15292,735,感觉,n,pos,20
15293,735,实物,n,pos,21
15295,735,图片,n,pos,22
15299,735,价格,n,pos,24
15301,735,成正比,nr,pos,25
15304,735,购物,n,pos,26
15310,735,宝宝,nr,pos,29
15316,736,颜色,n,pos,3
15342,738,款式,n,pos,4
15352,739,颜色,n,pos,2
15365,740,物流,n,pos,2
15366,740,速度,n,pos,3
15370,740,建议,n,pos,4
15375,740,竹,ng,pos,6
15376,740,蜻蜓,n,pos,7
15379,740,赠品,n,pos,8
15388,740,信赖,n,pos,13
15390,740,感觉,n,pos,14
15397,740,同价位,n,pos,15
15404,741,棒棒,n,pos,2
15414,742,物流,n,pos,1
15416,742,速度,n,pos,2
15425,742,款式,n,pos,5
15432,742,性价比,n,pos,6
15440,742,评价,n,pos,10
15453,742,购物,n,pos,14
15454,742,体验,n,pos,15
15459,743,款式,n,pos,1
15462,743,设计,vn,pos,3
15466,743,安全性,nr,pos,4
15474,743,东西,ns,pos,5
15484,743,气孔,n,pos,9
15495,743,价位,n,pos,13
15507,744,摩托,nrt,pos,2
15513,744,内圈,n,pos,6
15514,744,黑色,n,pos,7
15518,744,硬质,n,pos,9
15520,744,东西,ns,pos,10
15524,744,条,n,pos,13
15537,744,纸盒子,n,pos,17
15540,744,填充物,n,pos,18
15542,744,店家,n,pos,19
15553,745,下单,n,pos,4
15573,745,有理,vn,pos,9
15579,745,雷,n,pos,12
15597,747,毛病,n,pos,2
15599,747,产品,n,pos,3
15608,747,边角,n,pos,6
15616,747,下巴,n,pos,9
15625,747,脖子,n,pos,11
15639,748,美观,nz,pos,1
15641,748,结实,n,pos,2
15643,748,回头率,n,pos,3
15664,756,出口,vn,pos,5
15665,756,品质,n,pos,6
15672,756,货,n,pos,9
15700,757,太棒了,nr,pos,5
15707,757,耳朵,n,pos,8
15712,757,耳朵,n,pos,10
15721,757,感觉,n,pos,14
15733,758,男女,n,pos,5
15739,758,外观,n,pos,8
15742,758,时尚,n,pos,9
15744,758,小巧,n,pos,10
15745,758,秀气,n,pos,11
15756,758,价格,n,pos,15
15759,758,实惠,vn,pos,16
15769,759,电动车,n,pos,1
15772,759,衣服,n,pos,3
15783,759,材质,n,pos,6
15793,759,防雨,n,pos,11
15795,759,效果,n,pos,12
15801,759,高端,n,pos,14
15802,759,大气,n,pos,15
15814,760,款式,n,pos,1
15825,760,东西,ns,pos,4
15828,760,图,n,pos,5
15834,760,产品,n,pos,9
15848,761,太棒了,nr,pos,1
15854,762,舌根,n,pos,1
15863,762,太棒了,nr,pos,4
15873,762,耳朵,n,pos,8
15875,762,感觉,n,pos,9
15891,762,感觉,n,pos,15
15896,764,感觉,n,pos,2
15908,764,半盔,n,pos,7
15912,764,气孔,n,pos,9
15920,764,镜片,n,pos,14
15923,764,强光,n,pos,16
15927,764,调节,vn,pos,18
15930,764,脑袋,n,pos,19
15942,765,帅氣,nr,pos,2
15944,765,很漂亮,n,pos,3
15951,766,价格,n,pos,2
15952,766,实惠,vn,pos,3
15960,766,评价,n,pos,5
15965,766,帅气,n,pos,6
15966,767,产品,n,pos,1
15968,767,实物,n,pos,2
15970,767,图片,n,pos,3
15973,767,情况,n,pos,5
15977,767,产品,n,pos,6
15979,767,材质,n,pos,7
15981,767,制作,vn,pos,8
15982,767,工艺,n,pos,9
15984,767,瑕疵,n,pos,10
15989,767,气味,n,pos,12
15991,767,产品,n,pos,13
15993,767,设计,vn,pos,14
15994,767,符合国家,n,pos,15
15996,767,标准,n,pos,16
15998,767,透气性,n,pos,17
16004,767,保护性,n,pos,20
16007,768,外观设计,n,pos,1
16013,768,质感,n,pos,4
16015,768,头顶,n,pos,5
16016,768,油,n,pos,6
16017,768,设计,vn,pos,7
16029,768,卡扣,nz,pos,12
16031,768,带子,n,pos,13
16033,768,结实,n,pos,14
16043,775,东西,ns,pos,1
16050,775,平台,n,pos,4
16056,775,卖家,n,pos,7
16065,775,关键,n,pos,12
16067,775,东西,ns,pos,13
16071,775,货物,n,pos,14
16079,775,信赖,n,pos,20
16101,776,实物,n,pos,6
16102,776,很漂亮,n,pos,7
16122,777,宝贝,nr,pos,1
16126,777,实物,n,pos,3
16130,777,价格,n,pos,6
16132,777,实惠,vn,pos,7
16146,778,质感,n,pos,1
16152,779,商品,n,pos,2
16155,779,产品,n,pos,3
16156,779,总体,n,pos,4
16169,779,谈谈,vn,pos,7
16170,779,商家,n,pos,8
16171,779,服务,vn,pos,9
16186,779,廉价,n,pos,13
16187,779,商品,n,pos,14
16193,779,商店,n,pos,17
16202,779,老客户,n,pos,21
16216,780,老板,n,pos,2
