,index_content,word,nature,content_type,index_word
4436,160,商品,n,pos,1
4438,160,赞,v,pos,2
4440,160,性价比,n,pos,3
4441,160,高,a,pos,4
4443,160,值得,v,pos,5
4444,160,购买,v,pos,6
4447,162,便宜,a,pos,1
4451,162,很好,d,pos,2
4454,162,严格来说,l,pos,3
4455,162,不适,a,pos,4
4456,162,用于,v,pos,5
4457,162,摩托车,nz,pos,6
4462,162,电动,n,pos,7
4463,162,自行车,n,pos,8
4465,163,不错,a,pos,1
4468,163,厚实,a,pos,2
4470,163,做工,v,pos,3
4473,163,精致,a,pos,4
4476,163,异味,n,pos,5
4478,163,比较满意,l,pos,6
4483,164,态度,n,pos,1
4486,164,赞,v,pos,2
4492,164,解决,v,pos,3
4494,164,不错,a,pos,4
4496,164,喜欢,v,pos,5
4498,164,性价比,n,pos,6
4499,164,高,a,pos,7
4504,164,光顾,v,pos,8
4506,164,正品,n,pos,9
4507,164,很好,d,pos,10
4510,164,价格便宜,n,pos,11
4514,164,性价比,n,pos,12
4515,164,超高,v,pos,13
4517,164,真的,d,pos,14
4518,164,特别,d,pos,15
4519,164,划算,v,pos,16
4521,164,包装,v,pos,17
4524,164,高端,n,pos,18
4525,164,大气,n,pos,19
4526,164,上档次,b,pos,20
4528,164,值得,v,pos,21
4529,164,购买,v,pos,22
4531,165,马克笔,nr,pos,1
4534,165,添,v,pos,2
4536,165,几笔,m,pos,3
4538,165,成,v,pos,4
4540,165,独一无二,i,pos,5
4543,165,挺不错,i,pos,6
4544,166,镜片,n,pos,1
4545,166,高清,nr,pos,2
4547,166,晚上,t,pos,3
4550,166,清晰,a,pos,4
4552,166,头顶,n,pos,5
4554,166,通风口,l,pos,6
4556,166,不错,a,pos,7
4559,166,满意,v,pos,8
4562,167,东西,ns,pos,1
4564,167,不错,a,pos,2
4567,167,值,v,pos,3
4570,168,这款,r,pos,1
4572,168,坚固,a,pos,2
4574,168,魔术,n,pos,3
4575,168,贴,v,pos,4
4576,168,设计,vn,pos,5
4578,168,人性化,n,pos,6
4581,168,头围,n,pos,7
4583,168,适合,v,pos,8
4587,168,亮点,n,pos,9
4590,168,有个,r,pos,10
4591,168,夜视,n,pos,11
4592,168,灯,n,pos,12
4594,168,晚上,t,pos,13
4595,168,出行,v,pos,14
4599,168,遮挡,v,pos,15
4600,168,眼睛,n,pos,16
4603,168,很酷,a,pos,17
4605,168,不错,a,pos,18
4609,168,好评,v,pos,19
4611,168,哈哈哈,o,pos,20
4613,169,轻,a,pos,1
4616,169,颜色,n,pos,2
4618,169,很漂亮,n,pos,3
4620,169,戴,v,pos,4
4623,169,舒服,a,pos,5
4624,170,发货,n,pos,1
4625,170,很快,d,pos,2
4627,170,做工,v,pos,3
4632,170,满意,v,pos,4
4634,171,耳朵,n,neg,1
4638,171,割,v,neg,2
4639,171,耳朵,n,neg,3
4640,171,片片,m,neg,4
4644,171,刀割,n,neg,5
4646,171,对付,vn,neg,6
4649,172,包装,v,neg,1
4650,172,不怎么样,l,neg,2
4652,172,磨坏,v,neg,3
4656,173,面罩,n,neg,1
4659,173,匹配,v,neg,2
4661,173,购买,v,neg,3
4662,173,需,v,neg,4
4663,173,慎重,a,neg,5
4664,174,太,d,neg,1
4665,174,差,a,neg,2
4668,176,零星,n,neg,1
4673,176,零星,n,neg,2
4677,176,真,d,neg,3
4679,176,送,v,neg,4
4681,176,三十多块,m,neg,5
4682,176,钱,n,neg,6
4687,176,献爱心,nrt,neg,7
4694,176,寂寞,a,neg,8
4695,177,打开,v,neg,1
4696,177,包装,v,neg,2
4699,177,裂痕,n,neg,3
4700,178,镱,g,neg,1
4701,178,太,d,neg,2
4702,178,隐藏,v,neg,3
4704,178,价格,n,neg,4
4706,179,东西,ns,neg,1
4713,179,不值,n,neg,2
4714,179,三十多,m,neg,3
4716,179,商品,n,neg,4
4717,179,中,f,neg,5
4718,179,介绍,v,neg,6
4720,179,反光板,n,neg,7
4722,179,反光,v,neg,8
4723,179,贴,v,neg,9
4727,179,确认,v,neg,10
4733,179,收到,v,neg,11
4739,179,找,v,neg,12
4741,179,售后,n,neg,13
4745,179,拍错,v,neg,14
4748,179,明明,t,neg,15
4751,179,发,v,neg,16
4754,179,拍,v,neg,17
4756,179,链接,n,neg,18
4757,179,咨询,vn,neg,19
4763,179,屏蔽,n,neg,20
4768,179,家,m,neg,21
4770,179,产品,n,neg,22
4773,179,熟悉,v,neg,23
4776,179,做,v,neg,24
4783,179,广告,n,neg,25
4784,179,商品,n,neg,26
4788,179,好评,v,neg,27
4797,181,太,d,neg,1
4806,182,开箱,n,neg,1
4807,182,了有,v,neg,2
4810,182,刮痕,n,neg,3
4811,183,还行,v,neg,1
4815,183,符合,v,neg,2
4816,183,预期,vn,neg,3
4819,184,重,a,neg,1
4821,184,热,a,neg,2
4826,184,调节,vn,neg,3
4827,184,大小,b,neg,4
4829,184,戴,v,neg,5
4833,184,舒服,a,neg,6
4836,185,拼接,v,neg,1
4839,185,一般般,l,neg,2
4841,186,扣子,n,neg,1
4845,186,尺寸,n,neg,2
4847,187,味道不好,i,neg,1
4849,187,挡风,n,neg,2
4850,187,面板,n,neg,3
4851,187,扣,v,neg,4
4853,187,味道,n,neg,5
4855,187,受不了,l,neg,6
4857,188,戴上去,l,neg,1
4858,188,体验,n,neg,2
4860,188,不好,d,neg,3
4863,188,舒服,a,neg,4
4866,189,翻新,v,neg,1
4873,190,行,v,neg,1
4876,190,建议,n,neg,2
4879,190,全,n,neg,3
4880,190,遮挡,v,neg,4
4885,191,服务,vn,pos,1
4886,191,很棒,a,pos,2
4891,192,戴,v,pos,1
4894,192,舒适,a,pos,2
4895,193,美观,nz,pos,1
4896,193,大气,n,pos,2
4902,193,放心,v,pos,3
4903,194,漂亮,a,pos,1
4905,194,实用,v,pos,2
4907,194,性价比,n,pos,3
4908,194,高,a,pos,4
4911,195,用户,n,pos,1
4912,195,未填写,i,pos,2
4913,195,评价,n,pos,3
4914,195,内容,n,pos,4
4915,196,那条,mq,pos,1
4916,196,带子,n,pos,2
4918,196,短,a,pos,3
4921,197,收到,v,pos,1
4923,197,物流,n,pos,2
4924,197,速度,n,pos,3
4926,197,很快,d,pos,4
4929,197,感觉,n,pos,5
4930,197,还行,v,pos,6
4934,197,头带,n,pos,7
4938,197,固定,a,pos,8
4941,197,下次,t,pos,9
4942,197,改良,v,pos,10
4949,199,感觉,n,pos,1
4953,199,调,v,pos,2
4954,199,大小,b,pos,3
4958,199,两个,m,pos,4
4960,199,有时候,l,pos,5
4962,199,小孩,n,pos,6
4964,199,骑,v,pos,7
4965,199,电动车,n,pos,8
4969,199,安全帽,nz,pos,9
4971,199,一点,m,pos,10
4973,199,保护,v,pos,11
4975,199,头部,n,pos,12
4977,202,收到,v,pos,1
4978,202,宝贝,nr,pos,2
4979,202,迫不及待,i,pos,3
4980,202,拆开来,l,pos,4
4983,202,宝贝,nr,pos,5
4985,202,包装,v,pos,6
4986,202,完好无损,i,pos,7
4990,202,送,v,pos,8
4993,202,袋子,n,pos,9
4995,202,黑色,n,pos,10
4997,202,口罩,n,pos,11
5001,202,重量,n,pos,12
5003,202,很重,a,pos,13
5007,202,挡风玻璃,n,pos,14
5008,202,装,v,pos,15
5011,202,简单,a,pos,16
5015,202,透气性,n,pos,17
5016,202,还好,v,pos,18
5020,202,夏天,t,pos,19
5021,202,天气,n,pos,20
5022,202,热,n,pos,21
5024,202,快递,v,pos,22
5025,202,小哥,n,pos,23
5026,202,服务态度,n,pos,24
5030,202,整体,n,pos,25
5036,203,安全帽,nz,pos,1
5037,203,看着,v,pos,2
5038,203,不错,a,pos,3
5040,203,大小,b,pos,4
5041,203,合适,a,pos,5
5043,203,颜色,n,pos,6
5044,203,好看,v,pos,7
5048,203,舒服,a,pos,8
5054,203,反光板,n,pos,9
5056,203,灯光,n,pos,10
5057,203,照射,v,pos,11
5061,203,发现,v,pos,12
5063,203,起到,v,pos,13
5064,203,反光,v,pos,14
5065,203,警示,v,pos,15
5066,203,作用,v,pos,16
5068,203,外观,n,pos,17
5069,203,漂亮,a,pos,18
5071,203,做工,v,pos,19
5072,203,精细,a,pos,20
5076,203,认证,v,pos,21
5078,203,戴,v,pos,22
5081,203,舒服,a,pos,23
5083,203,颜色,n,pos,24
5084,203,磨砂,n,pos,25
5086,203,哑黑,z,pos,26
5090,203,好看,v,pos,27
5093,203,物美价廉,l,pos,28
5095,203,物超所值,i,pos,29
5097,203,超出,v,pos,30
5098,203,预期,vn,pos,31
5102,203,材质,n,pos,32
5103,203,坚硬,a,pos,33
5105,203,内部,f,pos,34
5106,203,舒适,a,pos,35
5108,203,选型,n,pos,36
5109,203,美观,nz,pos,37
5111,203,重量,n,pos,38
5112,203,轻巧,a,pos,39
5115,203,推荐,v,pos,40
5117,203,朋友,n,pos,41
5121,204,手里,s,pos,1
5122,204,质感,n,pos,2
5126,204,里,f,pos,3
5128,204,松紧,a,pos,4
5130,204,地方,n,pos,5
5135,204,头,n,pos,6
5136,204,大小,b,pos,7
5137,204,调整,vn,pos,8
5140,204,实用,v,pos,9
5144,204,两个,m,pos,10
5145,204,透,v,pos,11
5146,204,气孔,n,pos,12
5151,204,调节,vn,pos,13
5155,204,反光,v,pos,14
5156,204,条,n,pos,15
5158,204,晚上,t,pos,16
5161,204,骑,v,pos,17
5165,204,效果,n,pos,18
5168,204,镜片,n,pos,19
5171,204,黑色,n,pos,20
5174,204,夏天,t,pos,21
5175,204,能防,n,pos,22
5176,204,强光,n,pos,23
5177,204,照射,v,pos,24
5182,204,东西,ns,pos,25
5185,204,舒服,a,pos,26
5189,204,露出,v,pos,27
5190,204,鼻子,n,pos,28
5193,204,一部分,m,pos,29
5196,204,调整,vn,pos,30
5198,204,位置,v,pos,31
5204,204,视线,n,pos,32
5205,204,里,f,pos,33
5207,204,道,q,pos,34
5208,204,缝,v,pos,35
5210,204,总体,n,pos,36
5212,204,不错,a,pos,37
5215,204,价位,n,pos,38
5217,204,还行,v,pos,39
5222,205,外观,n,pos,1
5223,205,时尚,n,pos,2
5225,205,透气,n,pos,3
5228,205,不错,a,pos,4
5232,205,一段时间,l,pos,5
5233,205,感觉,n,pos,6
5237,206,不错,a,pos,1
5238,206,蛮好,a,pos,2
5242,206,儿子,n,pos,3
5244,206,喜欢,v,pos,4
5245,207,大小,b,pos,1
5246,207,合适,a,pos,2
5248,207,看着,v,pos,3
5249,207,很酷,a,pos,4
5251,207,样子,n,pos,5
5252,208,货,n,pos,1
5254,208,收到,v,pos,2
5256,208,款式,n,pos,3
5257,208,不错,a,pos,4
5259,208,戴,v,pos,5
5261,208,两次,m,pos,6
5263,208,感觉,n,pos,7
5267,209,安全帽,nz,pos,1
5268,209,很好,d,pos,2
5271,209,好用,v,pos,3
5273,209,样子,n,pos,4
5275,209,很漂亮,n,pos,5
5277,210,发货,n,pos,1
5278,210,很快,d,pos,2
5280,210,效果,n,pos,3
5281,210,不错,a,pos,4
5285,211,太,d,neg,1
5289,211,清,a,neg,2
5291,211,尾货,n,neg,3
5293,211,太,d,neg,4
5297,211,清,a,neg,5
5299,211,尾货,n,neg,6
5301,211,太,d,neg,7
5305,211,清,a,neg,8
5307,211,尾货,n,neg,9
5309,211,太,d,neg,10
5313,211,清,a,neg,11
5315,211,尾货,n,neg,12
5317,212,刚刚,d,neg,1
5318,212,到手,d,neg,2
5324,212,安装,v,neg,3
5325,212,风镜,n,neg,4
5327,212,风镜,n,neg,5
5328,212,掉,zg,neg,6
5329,212,地上,s,neg,7
5330,212,风镜,n,neg,8
5332,212,摔坏,v,neg,9
5335,213,东西,ns,neg,1
5338,213,服务态度,n,neg,2
5340,213,差,a,neg,3
5343,213,星,n,neg,4
5345,213,不想,v,neg,5
5348,213,建议,n,neg,6
5353,214,挡风,n,neg,1
5354,214,板,ng,neg,2
5356,214,尴尬,a,neg,3
5358,214,不上不下,l,neg,4
5360,214,影响,vn,neg,5
5361,214,视线,n,neg,6
5363,215,戴,v,neg,1
5366,215,难受,v,neg,2
5368,215,压,v,neg,3
5370,215,耳朵,n,neg,4
5372,215,卡,n,neg,5
5373,215,耳朵,n,neg,6
5377,215,天,q,neg,7
5378,215,原本,n,neg,8
5379,215,打算,v,neg,9
5380,215,退货,v,neg,10
5383,215,想,v,neg,11
5385,215,想,v,neg,12
5386,215,算了,v,neg,13
5390,215,钱,n,neg,14
5394,215,没管,v,neg,15
5398,215,低分,n,neg,16
5400,215,原因,n,neg,17
5402,215,设计,vn,neg,18
5404,215,不合理,n,neg,19
5406,215,戴,v,neg,20
5407,215,久,a,neg,21
5409,215,卡,n,neg,22
5411,215,耳朵,n,neg,23
5413,215,难受,v,neg,24
5416,215,疼,v,neg,25
5422,216,几天,m,neg,1
5423,216,绳子,n,neg,2
5425,216,胶,n,neg,3
5427,216,开,v,neg,4
5431,216,调整,vn,neg,5
5432,216,长度,ns,neg,6
5434,216,扣,v,neg,7
5436,216,松,v,neg,8
5440,216,固定,a,neg,9
5441,216,不住,v,neg,10
5442,218,一般般,l,neg,1
5444,218,塑料,n,neg,2
5445,218,感,v,neg,3
5447,218,强,a,neg,4
5449,218,没什么,l,neg,5
5450,218,填充物,n,neg,6
5452,218,耳朵,n,neg,7
5454,218,放,v,neg,8
5461,218,边缘,n,neg,9
5464,218,难受,v,neg,10
5467,218,耳朵,n,neg,11
5468,218,压弯,n,neg,12
5471,219,想,v,neg,1
5477,219,店家,n,neg,2
5478,219,不让,v,neg,3
5479,219,退货,v,neg,4
5486,219,退货,v,neg,5
5487,219,申请,v,neg,6
5494,219,回话,v,neg,7
5498,220,设计者,n,neg,1
5499,220,有没有,v,neg,2
5500,220,脑子,n,neg,3
5502,220,戴,v,neg,4
5505,220,压住,v,neg,5
5506,220,耳朵,n,neg,6
5508,220,压,v,neg,7
5509,220,久,a,neg,8
5511,220,耳朵,n,neg,9
5512,220,受不了,l,neg,10
5514,221,瑕疵,n,neg,1
5517,221,划痕,n,neg,2
5519,221,油漆,n,neg,3
5520,221,不平,n,neg,4
5521,222,感觉,n,neg,1
5524,222,结实,n,neg,2
5530,222,保护,v,neg,3
5531,222,作用,v,neg,4
5535,222,希望,v,neg,5
5537,222,不到,v,neg,6
5541,223,想,v,neg,1
5545,223,帽子,n,neg,2
5546,223,戴,v,neg,3
5548,223,真,d,neg,4
5549,223,难受,v,neg,5
5551,224,咋样,r,neg,1
5558,225,天,q,neg,1
5559,225,面罩,n,neg,2
5560,225,镜片,n,neg,3
5563,225,开裂,v,neg,4
5569,225,对称,v,neg,5
5572,225,不值,n,neg,6
5574,225,价,n,neg,7
5576,226,款式,n,neg,1
5581,226,手,n,neg,2
5582,226,不行,v,neg,3
5584,226,千万别,i,neg,4
5587,226,一款,m,neg,5
5589,226,设计,vn,neg,6
5590,226,真的,d,neg,7
5591,226,特别,d,neg,8
5592,226,不合理,n,neg,9
5595,226,眼镜,n,neg,10
5596,226,十个,m,neg,11
5598,226,九个,m,neg,12
5599,226,人安,n,neg,13
5600,226,不好,d,neg,14
5603,226,有事,r,neg,15
5605,226,事,n,neg,16
5607,226,希望,v,neg,17
5612,227,带子,n,neg,1
5613,227,设计,vn,neg,2
5614,227,不合理,n,neg,3
5616,227,不好,d,neg,4
5618,227,不好,d,neg,5
5619,227,戴,v,neg,6
5622,227,断,v,neg,7
5623,228,不怎么样,l,neg,1
5625,228,软,a,neg,2
5627,228,薄,a,neg,3
5630,228,多元,m,neg,4
5634,228,不值,n,neg,5
5639,229,设计,vn,neg,1
5643,229,戴,v,neg,2
5645,229,头上,s,neg,3
5646,229,两边,f,neg,4
5647,229,压,v,neg,5
5649,229,耳朵,n,neg,6
5651,229,一点,m,neg,7
5654,229,舒服,a,neg,8
5656,230,内高,ns,neg,1
5658,230,调,v,neg,2
5660,230,会压,n,neg,3
5661,230,耳朵,n,neg,4
5664,230,眼镜,n,neg,5
5668,230,难受,v,neg,6
5671,230,建议,n,neg,7
5672,230,戴眼镜,nr,neg,8
5676,231,收到,v,pos,1
5679,231,物流,n,pos,2
5680,231,挺快,v,pos,3
5682,231,不错,a,pos,4
5685,232,不错,a,pos,1
5688,232,碳纤维,n,pos,2
5691,232,太,d,pos,3
5692,232,物美价廉,l,pos,4
5697,232,部件,n,pos,5
5698,232,做工,v,pos,6
5700,232,特别,d,pos,7
5703,232,犹豫,a,pos,8
5705,232,亲们,n,pos,9
5707,232,观望,v,pos,10
5710,232,颜色,n,pos,11
5712,232,特别,d,pos,12
5713,232,好看,v,pos,13
5716,232,糊弄,v,pos,14
5717,232,警察,v,pos,15
5724,232,着想,v,pos,16
5726,232,话,n,pos,17
5735,233,外观,n,pos,1
5737,233,漂亮,a,pos,2
5742,233,伤心,n,pos,3
5743,234,物流,n,pos,1
5744,234,很快,d,pos,2
5746,234,包装,v,pos,3
5750,234,收货,n,pos,4
5753,234,动手,n,pos,5
5754,234,装,v,pos,6
5756,234,挡风玻璃,n,pos,7
5758,234,价格便宜,n,pos,8
5760,234,设计,vn,pos,9
5763,234,外观,n,pos,10
5766,234,好看,v,pos,11
5772,234,两个,m,pos,12
5774,234,家里人,nrt,pos,13
5775,234,戴,v,pos,14
5778,234,满意,v,pos,15
5781,234,购物,n,pos,16
5783,235,千村万户,l,pos,1
5784,235,摩托车,nz,pos,2
5785,235,装备,n,pos,3
5786,235,专营店,n,pos,4
5787,235,购买,v,pos,5
5790,235,电动车,n,pos,6
5791,235,四季,m,pos,7
5792,235,轻便式,l,pos,8
5795,235,下单,n,pos,9
5796,235,发货,n,pos,10
5799,235,包装,v,pos,11
5800,235,细致,a,pos,12
5802,235,收到,v,pos,13
5804,235,货物,n,pos,14
5805,235,完好无损,i,pos,15
5808,235,国家,n,pos,16
5809,235,认证,v,pos,17
5811,235,设计,vn,pos,18
5812,235,新颖别致,i,pos,19
5814,235,材质,n,pos,20
5815,235,优良,z,pos,21
5817,235,制作,vn,pos,22
5818,235,精细,a,pos,23
5820,235,光鲜,a,pos,24
5821,235,美观,nz,pos,25
5824,235,瑕疵,n,pos,26
5826,235,前,f,pos,27
5828,235,挡风,n,pos,28
5829,235,板,ng,pos,29
5834,235,调整,vn,pos,30
5836,235,拆卸,v,pos,31
5840,235,反光板,n,pos,32
5842,235,尺寸,n,pos,33
5843,235,大小,b,pos,34
5844,235,可调,v,pos,35
5849,235,舒适,a,pos,36
5854,235,安全可靠,i,pos,37
5856,235,物超所值,i,pos,38
5858,235,值得,v,pos,39
5859,235,推荐,v,pos,40
5863,236,轻,a,pos,1
5866,236,产品,n,pos,2
5869,236,描述,v,pos,3
5871,236,资质,n,pos,4
5874,236,做工,v,pos,5
5875,236,用料,n,pos,6
5876,236,感觉,n,pos,7
5877,236,不错,a,pos,8
5879,236,推荐,v,pos,9
5880,236,购买,v,pos,10
5884,236,送,v,pos,11
5886,236,东西,ns,pos,12
5888,236,不错,a,pos,13
5891,236,送,v,pos,14
5894,236,粉红色,n,pos,15
5901,236,大老爷们,n,pos,16
5903,236,反正,d,pos,17
5904,236,用不上,l,pos,18
5906,236,反光,v,pos,19
5907,236,条,n,pos,20
5910,236,用不上,l,pos,21
5912,236,回头,v,pos,22
5913,236,贴,v,pos,23
5914,236,电车,n,pos,24
5916,236,就行了,l,pos,25
5920,237,质感,n,pos,1
5922,237,整体,n,pos,2
5923,237,看着,v,pos,3
5924,237,效果,n,pos,4
5925,237,不错,a,pos,5
5927,237,好看,v,pos,6
5928,237,大气,n,pos,7
5929,237,做工,v,pos,8
5930,237,不错,a,pos,9
5933,237,价格,n,pos,10
5934,237,感觉,n,pos,11
5936,237,值,v,pos,12
5938,237,安装,v,pos,13
5940,237,简单,a,pos,14
5943,237,教学,n,pos,15
5944,237,视频,n,pos,16
5946,237,头顶,n,pos,17
5949,237,进风口,n,pos,18
5951,237,开关,v,pos,19
5953,237,夏天,t,pos,20
5958,237,热,a,pos,21
5960,237,后方,f,pos,22
5962,237,反光灯,n,pos,23
5965,237,送,v,pos,24
5967,237,反光,v,pos,25
5968,237,贴纸,v,pos,26
5971,237,贴,v,pos,27
5973,237,下巴,n,pos,28
5975,237,橡胶,n,pos,29
5978,237,巴托,nrt,pos,30
5980,237,舒服,a,pos,31
5983,237,调整,vn,pos,32
5984,237,长度,ns,pos,33
5985,237,松紧,a,pos,34
5990,237,感觉,n,pos,35
5991,237,设计,vn,pos,36
5993,237,太,d,pos,37
5994,237,送,v,pos,38
5997,237,收紧,v,pos,39
6000,237,绳子,n,pos,40
6001,237,长,a,pos,41
6005,237,下巴,n,pos,42
6008,237,两侧,f,pos,43
6009,237,好像,v,pos,44
6011,237,调,v,pos,45
6013,237,只能,v,pos,46
6014,237,调整,vn,pos,47
6015,237,下巴,n,pos,48
6018,237,绳子,n,pos,49
6022,238,合适,a,pos,1
6023,239,材质,n,pos,1
6032,239,价格,n,pos,2
6034,239,实惠,vn,pos,3
6036,239,性价比,n,pos,4
6038,239,高,a,pos,5
6040,239,安全性,nr,pos,6
6041,239,不错,a,pos,7
6045,239,骑,n,pos,8
6046,239,自行车,n,pos,9
6047,239,电动车,n,pos,10
6053,239,结实,n,pos,11
6056,239,发货,n,pos,12
6057,239,速度,n,pos,13
6059,239,很快,d,pos,14
6061,239,包装,v,pos,15
6066,240,不错,a,pos,1
6067,240,不错,a,pos,2
6070,244,质感,n,pos,1
6075,244,朋友,n,pos,2
6078,244,酷,v,pos,3
6082,244,值得,v,pos,4
6083,244,信赖,n,pos,5
6085,245,不错,a,pos,1
6087,245,大小,b,pos,2
6088,245,合适,a,pos,3
6090,245,颜色,n,pos,4
6094,245,黑色,n,pos,5
6095,245,镜片,n,pos,6
6097,245,波纹,n,pos,7
6101,245,眼,n,pos,8
6103,245,晕,v,pos,9
6105,246,包装,v,pos,1
6106,246,完好,a,pos,2
6108,246,打开,v,pos,3
6109,246,包装,v,pos,4
6113,246,赠品,n,pos,5
6114,246,暂时,d,pos,6
6116,246,不到,v,pos,7
6118,246,孩子,n,pos,8
6119,246,玩,v,pos,9
6122,247,收到,v,pos,1
6123,247,货,n,pos,2
6125,247,时间,n,pos,3
6126,247,拆,v,pos,4
6127,247,包装,v,pos,5
6133,247,卖家,n,pos,6
6134,247,描,v,pos,7
6136,247,述,vg,pos,8
6140,247,超出,v,pos,9
6143,247,期望值,n,pos,10
6145,247,包装,v,pos,11
6147,247,仔细,ad,pos,12
6149,247,严实,ad,pos,13
6155,247,满意,v,pos,14
6158,247,购物,n,pos,15
6160,247,感谢,v,pos,16
6161,247,卖家,n,pos,17
6165,247,正品,n,pos,18
6169,247,价格低,n,pos,19
6171,247,性,n,pos,20
6172,247,比价,n,pos,21
6173,247,高,a,pos,22
6175,247,物美价廉,l,pos,23
6177,247,物有所值,l,pos,24
6179,247,朋友,n,pos,25
6183,247,说好,v,pos,26
6185,247,服务,vn,pos,27
6186,247,热情,n,pos,28
6190,247,物流,n,pos,29
6193,247,力,n,pos,30
6196,247,包装,v,pos,31
6201,247,递给,v,pos,32
6202,247,力,n,pos,33
6204,247,卖家,n,pos,34
6207,247,信誉,n,pos,35
6209,247,发货,n,pos,36
6210,247,速度,n,pos,37
6212,247,很快,d,pos,38
6214,247,价格,n,pos,39
6215,247,更是,d,pos,40
6217,247,别家,r,pos,41
6219,247,实惠,vn,pos,42
6227,247,卖家,n,pos,43
6228,247,描述,v,pos,44
6230,247,完全一致,i,pos,45
6233,247,超出,v,pos,46
6234,247,期望值,n,pos,47
6236,247,包装,v,pos,48
6238,247,仔细,ad,pos,49
6241,247,满意,v,pos,50
6244,247,购物,n,pos,51
6248,247,收到,v,pos,52
6249,247,货,n,pos,53
6252,247,懂得,v,pos,54
6257,247,咨询,vn,pos,55
6261,247,没想到,l,pos,56
6264,247,超好,v,pos,57
6266,247,介绍,v,pos,58
6268,247,超,v,pos,59
6269,247,仔细,ad,pos,60
6273,247,到货,v,pos,61
6278,247,不错,a,pos,62
6281,247,店铺,n,pos,63
6283,247,推荐,v,pos,64
6288,247,观望,v,pos,65
6290,247,朋友,n,pos,66
6293,247,毫不犹豫,l,pos,67
6295,247,下手,v,pos,68
6300,247,六星,nz,pos,69
6301,247,好评,v,pos,70
6305,247,星,n,pos,71
6308,247,骄傲,a,pos,72
6312,247,犹豫,a,pos,73
6314,247,朋友,n,pos,74
6315,247,赶紧,d,pos,75
6316,247,下手,v,pos,76
6318,247,良心,a,pos,77
6319,247,推荐,v,pos,78
6321,247,真的,d,pos,79
6323,247,不错,a,pos,80
6325,247,性价比,n,pos,81
6328,247,高,a,pos,82
6333,247,这家,r,pos,83
6338,247,满意,v,pos,84
6340,247,满意,v,pos,85
6342,247,满意,v,pos,86
6346,247,真的,d,pos,87
6347,247,超级,b,pos,88
6348,247,喜欢,v,pos,89
6351,247,支持,v,pos,90
6357,247,卖家,n,pos,91
6358,247,描述,v,pos,92
6360,247,完全一致,i,pos,93
6363,247,满意,v,pos,94
6366,247,超出,v,pos,95
6367,247,期望值,n,pos,96
6369,247,发货,n,pos,97
6370,247,速度,n,pos,98
6374,247,包装,v,pos,99
6376,247,仔细,ad,pos,100
6378,247,严实,ad,pos,101
6380,247,物流,n,pos,102
6381,247,公司,n,pos,103
6382,247,服务态度,n,pos,104
6386,247,运送,v,pos,105
6387,247,速度,n,pos,106
6388,247,很快,d,pos,107
6391,247,满意,v,pos,108
6394,247,购物,n,pos,109
6403,248,头,n,pos,1
6407,248,点,m,pos,2
6412,248,调节,vn,pos,3
6413,248,到码,d,pos,4
6418,248,家,q,pos,5
6419,248,店子,n,pos,6
6421,248,卖,v,pos,7
6423,248,性,n,pos,8
6425,248,价比,n,pos,9
6427,248,高,a,pos,10
6431,248,时尚,n,pos,11
6433,248,透气性,n,pos,12
6436,248,很良,a,pos,13
6444,248,关心,n,pos,14
6449,248,肯定,v,pos,15
6453,248,位,q,pos,16
6456,248,时尚,n,pos,17
6457,248,通风,n,pos,18
6462,248,良心,a,pos,19
6463,248,公司,n,pos,20
6469,248,放在,v,pos,21
6470,248,位,q,pos,22
6473,248,很好,a,pos,23
6475,248,诠释,v,pos,24
6479,248,推荐,v,pos,25
6481,248,次,q,pos,26
6482,248,够买,v,pos,27
6484,248,谢谢,nr,pos,28
6485,248,店家,n,pos,29
6487,248,产品,n,pos,30
6490,249,不错,a,pos,1
6492,249,服务态度,n,pos,2
6498,249,愉快,a,pos,3
6500,249,购物,n,pos,4
6501,250,货,n,pos,1
6507,250,透明,v,pos,2
6508,250,镜,ng,pos,3
6511,250,带上,v,pos,4
6512,250,感觉,n,pos,5
6515,250,一点,m,pos,6
6517,251,简陋,a,neg,1
6521,251,块钱,n,neg,2
6524,251,区别,n,neg,3
6527,251,划痕,n,neg,4
6530,251,建议,n,neg,5
6531,251,购买,v,neg,6
6532,252,挡风玻璃,n,neg,1
6534,252,难,a,neg,2
6536,252,装,n,neg,3
6540,252,小心,n,neg,4
6541,252,搭勾,n,neg,5
6542,252,坏,a,neg,6
6546,252,换,nz,neg,7
6547,252,挡风玻璃,n,neg,8
6551,252,拒绝,v,neg,9
6555,252,心急,a,neg,10
6556,252,电动车,n,neg,11
6557,252,刚刚,d,neg,12
6558,252,买来,v,neg,13
6561,252,骑,v,neg,14
6564,252,换,v,neg,15
6566,252,商户,n,neg,16
6575,252,满意,v,neg,17
6577,253,垃圾,n,neg,1
6579,253,耳朵,n,neg,2
6580,253,处,n,neg,3
6581,253,卡,n,neg,4
6583,253,疼,a,neg,5
6587,253,戴,v,neg,6
6589,253,一两次,m,neg,7
6595,253,便宜,a,neg,8
6598,253,货,n,neg,9
6600,254,内衬,n,neg,1
6601,254,固定,a,neg,2
6602,254,结实,n,neg,3
6603,254,点,m,neg,4
6605,254,难,a,neg,5
6612,254,保护,v,neg,6
6617,254,时刻,n,neg,7
6618,254,保护,v,neg,8
6621,255,会压,n,neg,1
