,id,nickname,creationTime,productColor,尺码,score,referenceName,content,content_type
396,16106131375.0,j***e,2021-08-08 12:03:17,哑黑透明短,均码,5.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,质量看上去不错，大小也合适，帽子后面有反光条很贴心，就是包装简陋了些，里面没有防挤压的东西，如果运送过程再粗暴些，就会损坏物品的,pos
397,15585198642.0,h***8,2021-04-21 14:43:07,哑黑黑茶短,均码,5.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,头盔包装很好，快递真快。最主要的是质量杠杠的：色彩靓丽，为了安全选择了醒明的红色，流线型的造型风阻小，尾灯很好，为安全更添一码。总之性价比很高，值得购买，五星好评必须的！,pos
398,18782470440.0,j***2,2023-02-13 20:22:18,秋蓝透明短,均码,5.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,这个头盔非常的好，个人也很喜欢，商家发货很及时速度很快,pos
399,17700229049.0,家***娃,2022-06-26 15:54:03,米白黑茶短,均码,5.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,比较轻盈的头盔，做工还算可以，毕竟这个价格，性价比挺高的。比较贴心的是后面还有反光材质，夜间佩戴更安全。特别适合夏季佩戴，不会闷热。,pos
400,17674585962.0,j***v,2022-06-21 17:17:06,灰色黑茶短【升级3C款】,均码,5.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,很满意，设计很贴心，内衬可以拆卸，还可以自由调节，头盔戴上感觉很轻，骑行没有束缚感，顶部设有两个透气孔，空气可以进入盔内，循环散热清凉透气，关键还是3C认证，戴着安全放心！,pos
401,18139246933.0,j***b,2022-09-29 20:57:32,哑黑黑茶短【升级3C款】,均码,5.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,头盔质量不错，选的粉色实物颜色更漂亮，光泽度很好，没有异味，材质比较放心，里面很柔软，戴上很舒适，围脖加绒，毛毛很暖和，也可以拆下来，比较方便，这样冬天骑车再也不怕冷了，价格也比实体店实惠，真是买的很值。,pos
402,18782221472.0,9***瞧,2023-02-13 19:17:49,哑黑黑茶短【升级3C款】,均码,5.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,感觉款式还是可以的，护目镜有两款，一款是透明的，一款是防紫外的吧！而且还有品牌标签。手感不是很轻的那种。质量方面等使用后再来追评吧。,pos
403,18066872233.0,京***夫,2022-09-15 18:42:06,秋蓝黑茶短【升级3C款】,均码,5.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,这发货和快递的速度可以用飞来形容！外包完整无损内包精心细致。头盔质量很好非常精美。护目镜清晰透明，卡扣灵敏紧实摘戴非常方便。,pos
404,17987533603.0,H***q,2022-08-30 15:06:29,哑黑黑茶短【升级3C款】,均码,5.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,"收到货，第一时间拆包装，质量非常好，与
卖家描述一致，完全超出我的期望值，包装
来说这次是很满意的一次购物，感谢卖家。
正品，质量好，价格低，性比价高，物美价
廉，物有所值，朋友看了都说好",pos
405,19020623330.0,灰***草,2023-04-14 09:38:50,哑黑黑茶短,均码,5.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,几以前几乎从未认真评价过，也不知道浪费了多少分。我听说评价中有100多个单词，基本上是每周访问一次。在京东购物太方便了，根本停不下来。从那时起，购买日用品时首先想到的就是京东，它是真正的。起初我很担心。现在我习惯了，这真的很好。现在我必须给更多的~。我下次会再来。我一直在购物。它仍然是一个非常好的宝贝。真的很好。这是值得的。网上买一次也没用。它还没有安装。我一次买了两个。大品牌值得信赖。,pos
406,17862206899.0,刚***8,2022-08-02 11:56:44,米白透明短,均码,5.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,购买了两顶头盔，一白一红，总体的来说，价格实惠，头盔质量很好。一是头盔造型优美，用料很到位，用手挤感觉很结实。二是前后设有通风孔，佩带较凉快。三是后边设了一个反光块，晚上出行更安全。四是头盔大小可调节，方便了使用。五是服务热情周，物流很快，尤其是收到头盔后，一块镜片在物流环节碰坏，向客服反映后，当天就补发一块镜片，今天已完好无损收到。以后有需要还会回购，也推荐大家购买。,pos
407,16106131375.0,j***e,2021-08-08 12:03:17,哑黑透明短,均码,5.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,质量看上去不错，大小也合适，帽子后面有反光条很贴心，就是包装简陋了些，里面没有防挤压的东西，如果运送过程再粗暴些，就会损坏物品的,pos
408,15585198642.0,h***8,2021-04-21 14:43:07,哑黑黑茶短,均码,5.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,头盔包装很好，快递真快。最主要的是质量杠杠的：色彩靓丽，为了安全选择了醒明的红色，流线型的造型风阻小，尾灯很好，为安全更添一码。总之性价比很高，值得购买，五星好评必须的！,pos
409,18782470440.0,j***2,2023-02-13 20:22:18,秋蓝透明短,均码,5.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,这个头盔非常的好，个人也很喜欢，商家发货很及时速度很快,pos
410,18074405412.0,u***a,2022-09-17 13:35:14,本田灰透短,均码,1.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,做工非常粗糙。,neg
411,13320441536.0,T***E,2019-10-12 17:43:48,哑黑(透明中镜),均码,1.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,内部有雾化喷涂油漆，手摸掉色脏,neg
412,15793295657.0,仓***库,2021-06-11 15:48:15,寂寞灰透短,均码,1.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,"烂的不行
质量齐差
透明的镜片开车的时候特别晃眼睛
根本就不能拉下来
垃圾死了
客服还跟**一样",neg
413,16291336290.0,y***8,2021-09-12 10:24:49,寂寞灰黑短,均码,1.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,太小了，跟紧箍咒一样，下面的带子也不固定，动不动划出来,neg
414,17545882615.0,小***2,2022-05-27 15:43:38,哑黑透明短,均码,1.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,不咋样 很垃圾,neg
415,17197633173.0,j***u,2022-03-02 14:01:36,本田灰茶短,均码,1.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,太小了 头带着疼,neg
416,16343379376.0,找***恰,2021-09-22 08:20:42,哑黑黑茶短,均码,1.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,味太大了，全是化学品的味道，放了一个星期还是味,neg
417,16686066456.0,j***7,2021-11-19 14:58:25,寂寞灰透短,均码,1.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,还没有使用，暂时不知道会不会好用,neg
418,11561397956.0,j***o,2018-06-06 15:22:17,哑黑(中镜),均码,1.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,给一颗星都显得多余，太差劲了！看看这毛糙的做工，和地摊上10几块钱的东西没有什么差别，物流慢得和蜗牛有得一拼！,neg
419,14183502174.0,来***地,2020-05-22 17:29:56,哑黑(防晒中片),均码,1.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,发过来的头盔完全跟店家展示的不一样  这是什么意思,neg
420,13193591430.0,j***6,2019-09-05 23:35:35,哑黑(中镜),均码,3.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,东西还行，就是味道有点大。,neg
421,15789233623.0,j***8,2021-06-10 17:10:10,灰色黑茶中,均码,2.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,不怎么样 还是实体店买比较好 看图片不能够说明什么的,neg
422,15777413348.0,c***s,2021-06-08 08:32:55,米白透明短,均码,2.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,戴上去咯耳朵，尤其戴着眼镜的时候,neg
423,16395359980.0,L***8,2021-10-01 18:31:45,嫣红黑茶短,均码,2.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,质量不怎么样,neg
424,16375824129.0,j***w,2021-09-28 10:49:05,哑黑黑茶短,均码,2.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,才带了一周表针就掉了。,neg
425,15756440212.0,淡***惘,2021-06-03 20:33:59,哑黑黑茶短,均码,2.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,没有发货还是跟他说了才发货。,neg
426,16027861436.0,w***5,2021-07-23 08:45:42,哑黑黑茶中,均码,2.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,不好用，耳朵压的痛,neg
427,15818159031.0,凡***_,2021-06-17 00:15:31,笑脸黑茶短,均码,2.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,帽子上的卡扣一点用都没有，卡不住,neg
428,16801199149.0,小***飚,2021-12-12 09:54:39,哑黑黑茶短,均码,2.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,对于安全来说一般,neg
429,16270357121.0,黑***n,2021-09-08 13:18:31,哑黑黑茶短,均码,2.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,一分钱一分货，质量很差,neg
430,17918848683.0,j***b,2022-08-16 11:52:04,哑黑黑茶短【升级3C款】,均码,5.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,非常非常好，这个品牌质量非常过硬,pos
431,18338853915.0,j***b,2022-11-06 10:14:51,哑黑黑茶短【升级3C款】,均码,5.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,为了自己的安全特意上京东搜索我下，大街上好多卖2030的和这个质量没法比，这个还是3c认证的，为哦自己的安全着想，还是要买有保障的,pos
432,18898888851.0,j***1,2023-03-14 20:55:03,哑黑黑茶短,均码,5.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,不错，好看，帅气，,pos
433,18284567652.0,丰***0,2022-10-26 17:34:24,灰色黑茶短【升级3C款】,均码,5.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,物美价廉，很OK，比实体店优惠太多了这个产品和它价位相比来说，还是很合适的?超级好用！还很美观！墙裂推荐！有需要再回购！产品包装精致美观大气，目前用着非常不错，真实评价，希望可以帮到集美们,pos
434,19055126666.0,j***o,2023-04-25 15:05:31,哑黑黑茶短【升级3C款】,均码,5.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,给父亲买的头盔收到了用着还可以，父亲很喜欢，物美价廉值得购买。,pos
435,17868502727.0,j***4,2022-08-03 21:10:18,哑黑黑茶短【升级3C款】,均码,5.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,已收到！质量很不错，物超所值！,pos
436,17831394210.0,满***色,2022-07-26 19:48:07,哑黑黑茶短【升级3C款】,均码,5.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,商品做工较细，式样好看，物流也较快，美中不足，稍有点小，按我帽子60公分，物品标码55一62大度稍有不付，其他一切都好，特别是价格比较亲民，头稍小点的亲直得推荐，五星好评。,pos
437,17972595129.0,j***Z,2022-08-27 14:35:12,哑黑黑茶短【升级3C款】,均码,5.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,头盔非常不错，3c认证的头盔，品质有保障，发货速度也挺快的，包装也可以，还送了几个小配件，非常值得推荐的一款头盔，这下骑电动车就有安全保障了。,pos
438,17823759393.0,青***4,2022-07-25 13:53:36,哑黑黑茶短【升级3C款】,均码,5.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,家里有全盔，夏天戴太热，寻思着买个夏天戴的半盔。看了很多家，这家是有3C认证的头盔里最便宜的。到货后感觉质量确实不错，挺重，做工也可以，款式非常时尚。,pos
439,18194536976.0,z***4,2022-10-10 23:46:42,哑黑黑茶短【升级3C款】,均码,5.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,"造型设计很大气、好看、有个性！
前面有两个透气孔，可以打开和关闭，下雨时和冬季关闭雨水和冷风进不去！
后面两个透气孔是常开的！",pos
440,17915082193.0,黑***林,2022-08-15 11:57:26,哑黑黑茶短【升级3C款】,均码,5.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,物流超级快，东西不错，性价比高。,pos
441,17918848683.0,j***b,2022-08-16 11:52:04,哑黑黑茶短【升级3C款】,均码,5.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,非常非常好，这个品牌质量非常过硬,pos
442,18338853915.0,j***b,2022-11-06 10:14:51,哑黑黑茶短【升级3C款】,均码,5.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,为了自己的安全特意上京东搜索我下，大街上好多卖2030的和这个质量没法比，这个还是3c认证的，为哦自己的安全着想，还是要买有保障的,pos
443,18898888851.0,j***1,2023-03-14 20:55:03,哑黑黑茶短,均码,5.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,不错，好看，帅气，,pos
444,18284567652.0,丰***0,2022-10-26 17:34:24,灰色黑茶短【升级3C款】,均码,5.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,物美价廉，很OK，比实体店优惠太多了这个产品和它价位相比来说，还是很合适的?超级好用！还很美观！墙裂推荐！有需要再回购！产品包装精致美观大气，目前用着非常不错，真实评价，希望可以帮到集美们,pos
445,19055126666.0,j***o,2023-04-25 15:05:31,哑黑黑茶短【升级3C款】,均码,5.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,给父亲买的头盔收到了用着还可以，父亲很喜欢，物美价廉值得购买。,pos
446,17868502727.0,j***4,2022-08-03 21:10:18,哑黑黑茶短【升级3C款】,均码,5.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,已收到！质量很不错，物超所值！,pos
447,17831394210.0,满***色,2022-07-26 19:48:07,哑黑黑茶短【升级3C款】,均码,5.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,商品做工较细，式样好看，物流也较快，美中不足，稍有点小，按我帽子60公分，物品标码55一62大度稍有不付，其他一切都好，特别是价格比较亲民，头稍小点的亲直得推荐，五星好评。,pos
448,17972595129.0,j***Z,2022-08-27 14:35:12,哑黑黑茶短【升级3C款】,均码,5.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,头盔非常不错，3c认证的头盔，品质有保障，发货速度也挺快的，包装也可以，还送了几个小配件，非常值得推荐的一款头盔，这下骑电动车就有安全保障了。,pos
449,17823759393.0,青***4,2022-07-25 13:53:36,哑黑黑茶短【升级3C款】,均码,5.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,家里有全盔，夏天戴太热，寻思着买个夏天戴的半盔。看了很多家，这家是有3C认证的头盔里最便宜的。到货后感觉质量确实不错，挺重，做工也可以，款式非常时尚。,pos
450,15744284739.0,我***l,2021-06-01 12:36:17,哑黑黑茶短,均码,1.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,直接非常一般，带头上感觉也只是做个样子，能不能起保护作用很难说,neg
451,14200284924.0,j***2,2020-05-26 21:51:33,哑黑(中镜),均码,1.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,照片与商品严重不符       不值这个价格,neg
452,16013732797.0,d***r,2021-07-20 21:05:13,灰色黑茶短,均码,1.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,葡萄是好吃的，就是坏果有点多。,neg
453,16230506868.0,F***u,2021-08-31 23:33:24,黄色黑茶短,均码,1.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,此用户未填写评价内容,neg
454,12668300596.0,d***n,2019-04-19 19:16:19,哑黑(四季款)中镜,均码,1.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,东西粗糙一点正常，毕竟不是什么多贵的东西，但是明明这么大一块白居然说什么生产盲区，不承认瑕疵。购物体验真是相当的差！,neg
455,16467806855.0,S***e,2021-10-15 22:20:43,哑黑透明短,均码,1.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,一分价钱一分货，质量有点消薄,neg
456,16550218106.0,s***x,2021-11-01 07:00:57,寂寞灰透短,均码,1.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,您没有填写内容，默认好评,neg
457,16671508054.0,j***4,2021-11-17 13:50:53,哑黑黑茶短,均码,1.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,此用户未填写评价内容,neg
458,16177049358.0,那***瓜,2021-08-22 12:57:17,嫣红透明短,均码,1.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,此用户未填写评价内容,neg
459,16621141729.0,j***o,2021-11-11 18:01:32,米白透明短,均码,1.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,此用户未填写评价内容,neg
460,11444672344.0,j***f,2018-05-01 11:16:50,哑黑,均码,3.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,松紧带调制最小带了都太松了，感觉不好，老是往后掉,neg
461,12041906904.0,I***i,2018-10-25 09:31:01,哑黑(中镜),均码,3.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,带着会弄伤耳朵，不满意,neg
462,17222077891.0,j***v,2022-03-07 20:36:47,哑黑透明短,均码,2.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,质量非常一般,neg
463,11656434794.0,z***9,2018-06-30 10:01:48,哑黑,均码,3.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,"这是第二次购买了,头盔很好很有个性",neg
464,16069975462.0,霸***爸,2021-08-01 18:53:14,哑黑黑茶短,均码,2.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,小了，带不进去,neg
465,16052854155.0,j***A,2021-07-28 22:43:05,笑脸黑茶短,均码,3.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,有较多磨损,neg
466,16036887225.0,y***8,2021-07-25 11:13:32,哑黑黑茶短,均码,3.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,质量不咋地,neg
467,11153810321.0,人***遥,2018-01-13 01:46:49,哑黑(保暖款)中镜,均码,3.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,东西不错就是面镜怎么没白色的真无语,neg
468,14178619074.0,j***G,2020-05-21 13:20:44,哑黑(防晒中片),均码,2.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,也就值四五十元的价钱，质量不行，太软，内衬没有泡沫，防护性差，锤子一敲就破,neg
469,11538837752.0,h***5,2018-05-31 20:06:49,白色(中镜),均码,3.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,质量不怎么样 一分钱一分货 唉！,neg
470,17692708655.0,j***n,2022-06-24 23:45:27,哑黑黑茶短【升级3C款】,均码,5.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,给老公买的，他头围偏大，不太好买，对比了好多家才决定买这个，收到之后很合适，也很厚实，里面可以调节大小，头围小的也能用，遮光片也很清晰。,pos
471,16034802786.0,j***f,2021-07-24 19:41:01,哑黑黑茶短,均码,5.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,发货速度很快，东西包装的很好，价格优惠，我很满意?，还会回购。没有任何异味。值得购买。,pos
472,17679463772.0,纷***2,2022-06-22 14:33:05,哑黑黑茶短【升级3C款】,均码,5.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,超级好，大小可以调节，很方便，我买了后，又给我朋友买了一个，而且非常的上档次，最主要还结实耐用，简直太完美了，大赞，后续还会推荐朋友来,pos
473,17864322641.0,j***Y,2022-08-02 19:47:03,哑黑黑茶短【升级3C款】,均码,5.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,头盔已收到，感觉挺好。,pos
474,19020076910.0,从***亏,2023-04-13 23:11:02,秋蓝黑茶短【升级3C款】,均码,5.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,我真的非常喜欢它，非常支持它，质量非常好，和卖家描述的一模一样，我非常满意，我真的很喜欢它，它完全超出了我的预期，发货速度非常快，包装非常仔细和紧凑，物流公司的服务态度非常好，发货速度非常快，我对购物非常满意。,pos
475,18925688617.0,欣***3,2023-03-21 18:29:49,米白透明短,均码,5.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,京东快递没的说，速度快，服务好，以后还在京东买东西，放心，每样产品都是经过严格的筛选审核，我也是老顾客了，大到大家电，小到财米油盐，真的是贸易，已经有天猫，现在基本没在天猫上下过单，估计这就是信任吧。,pos
476,18692662943.0,7***箱,2023-01-14 12:27:08,红色黑茶短,均码,5.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,这个价格仍然很划算。经济、便宜、质量非常好，与卖方描述的完全一样。非常满意，完全出乎意料，超划算，划算，购物比实体店便宜多了，非常满意网上购物。我希望卖家的生意会越来越红火，物流会越来越快，包装会越来越结实。六星表扬，多一星不怕你骄傲，犹豫不决的朋友会很快下单，这是良心的推荐。它真的很好，而且价格也很高，所以你将来可以在这里买。给三个好评就满足了！满意了！满意了,pos
477,18276070964.0,J***落,2022-10-25 10:48:57,哑黑黑茶短【升级3C款】,均码,5.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,整体比较结实，有3C认证。带起来没有什么不适，就是前面的塑料罩有点小，骑车速度快了，有风进入眼镜,pos
478,17813357798.0,小***羊,2022-07-22 21:38:34,哑黑黑茶短【升级3C款】,均码,5.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,头盔质量特别好，比之前在店里买的质感还好，安全问题不容忽视，款式也很好看，价格也适中，很不错的一款头盔，大家可以放心购买！,pos
479,17777576711.0,C***r,2022-07-14 16:20:28,哑黑黑茶短【升级3C款】,均码,5.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,物流很快，两天就收到货，头盔的质量很好，颜值高，大小合适可以自由调节戴上很舒服，分量也很轻，没有廉价感，性价比高，推荐购买。,pos
480,15776685891.0,u***哥,2021-06-08 00:01:25,笑脸黑茶短,均码,5.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,包装挺好的，物流速度也挺快的，发货快，物品完整度高，跟原图符合，拿到手挺好看的，用起来也不错，大小合适，外观挺好看的，摸起来也不错，值推荐购买,pos
481,17597009577.0,c***4,2022-06-07 14:19:22,哑黑黑茶短【升级3C款】,均码,5.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,已经戴过了 自我感觉良好 还有这么个小可爱,pos
482,17418528777.0,j***v,2022-04-27 15:45:36,秋蓝透明短,均码,1.0,Andes HELMET电动车头盔男四季女士夏季头盔轻便式安全帽四季通用夏天半盔 哑黑黑茶短【升级3C款】 均码,质量差可以理解，毕竟便宜，但是你包装好歹完善点吧？还没戴就坏了,neg
